id,commune,opening_hours
7881,"Baraki","dimanche: 09:00–18:00"
7882,"Aïn Benian","dimanche: 09:00–16:00"
7883,"Aïn Taya","Non renseigné"
7884,"Chéraga","dimanche: 09:00–21:30"
7885,"Sidi MHamed","Non renseigné"
7886,"Q3G5+43P","dimanche: 09:00–17:00"
7887,"","dimanche: 08:30–00:00"
7888,"Aïn El Turk","dimanche: 09:00–17:30"
7889,"Annaba","dimanche: 08:00–17:00"
7890,"Souidania","Non renseigné"
7891,"Bab Ezzouar","dimanche: 09:00–16:00"
7892,"Boumerdès","dimanche: 08:00–17:00"
7893,"Oued Koriche","Non renseigné"
7894,"Medjana","dimanche: 08:00–17:00"
7895,"Mohammadia","dimanche: 08:00–17:00"
7896,"Mohammadia","dimanche: 08:00–17:00"
7897,"Es Senia","dimanche: 08:30–17:30"
7898,"Béni Messous","dimanche: 09:00–17:00"
7899,"Bir El Djir","dimanche: 09:00–17:00"
79,"Mostaganem","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: 08:00–17:00"
790,"Annaba","dimanche: 08:30–17:00"
7900,"Bab Ezzouar","dimanche: 09:00–16:00"
7901,"Birtouta","dimanche: 09:00–17:00"
7902,"Bab Ezzouar","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–17:00 | vendredi: 14:00–19:00 | samedi: 09:00–17:00"
7903,"Oran","dimanche: 09:00–16:30"
7904,"Oran","dimanche: 09:00–17:00"
7905,"El Mouradia","dimanche: 08:00–15:00"
7906,"Rouïba","dimanche: 06:30–17:00"
7907,"Oran","Non renseigné"
7908,"Bouzareah","dimanche: 09:00–17:00"
7909,"Bouzareah","dimanche: 09:00–17:00"
791,"Annaba","dimanche: 08:00–16:00"
7910,"Baraki","dimanche: 09:00–14:00"
7911,"Hussein Dey","dimanche: 09:00–16:30"
7912,"Chéraga","dimanche: 09:00–21:00"
7913,"Mohamed Belouizdad","dimanche: Ouvert 24h/24"
7914,"Hussein Dey","Non renseigné"
7915,"Khraicia","dimanche: 08:30–16:00"
7916,"Annaba","dimanche: 08:30–17:00"
7917,"Draria","dimanche: 09:00–18:00"
7918,"Dar El Beïda","dimanche: 09:00–22:00"
7919,"Mostaganem","Non renseigné"
792,"Annaba","Non renseigné"
7920,"Baraki","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–13:00 | vendredi: Fermé | samedi: 09:00–17:00"
7921,"Bab Ezzouar","dimanche: 08:00–16:30"
7922,"Bordj El Kiffan","Non renseigné"
7923,"Bab Ezzouar","dimanche: 08:30–23:00"
7924,"Aïn Témouchent","dimanche: 08:30–16:30 | lundi: 08:30–16:30 | mardi: 08:30–16:30 | mercredi: 08:30–16:30 | jeudi: 08:30–14:00 | vendredi: Fermé | samedi: 08:30–16:30"
7925,"Kouba","dimanche: 09:00–12:00"
7926,"Alger Baraki Houch Mihoub 695 BARAKI","dimanche: 08:00–16:0017:00–00:00"
7927,"Bordj El Kiffan","dimanche: 10:00–17:30"
7928,"","Non renseigné"
7929,"Bordj El Bahri","dimanche: 09:00–17:00"
793,"Annaba","Non renseigné"
7930,"Rouïba","dimanche: 09:00–17:00"
7931,"Cité Bachdjerah 1 bat","dimanche: 08:30–21:30"
7932,"Baraki","dimanche: 09:00–17:00"
7933,"Ouled Fayet","Non renseigné"
7934,"Chéraga","dimanche: 08:00–22:00"
7935,"Bouzareah","dimanche: 08:00–22:00"
7936,"Réghaïa","dimanche: 08:30–15:00"
7937,"Kouba","dimanche: Ouvert 24h/24"
7938,"Kouba","dimanche: 09:00–18:00"
7939,"Kouba","dimanche: 09:00–19:00"
794,"Annaba","dimanche: 08:00–16:00"
7940,"Rouïba","Non renseigné"
7941,"Zéralda","dimanche: Fermé"
7942,"Bordj El Kiffan","dimanche: 08:00–17:00"
7943,"Bab Ezzouar","dimanche: 09:00–20:00"
7944,"Dar El Beïda","dimanche: 08:30–22:30 | lundi: 08:30–22:30 | mardi: 08:30–22:30 | mercredi: 08:30–22:30 | jeudi: 08:30–22:30 | vendredi: 15:00–22:30 | samedi: 08:30–22:30"
7945,"Kouba","Non renseigné"
7946,"Saoula","dimanche: 08:00–16:00"
7947,"Oued Tlelat","dimanche: 08:00–18:30"
7948,"Gué de Constantine","dimanche: 09:00–20:00"
7949,"El Harrach","dimanche: Ouvert 24h/24"
795,"Annaba","dimanche: 09:00–17:00"
7950,"El Harrach","Non renseigné"
7951,"Baraki","dimanche: 09:00–18:00"
7952,"Ouled Hedadj","Non renseigné"
7953,"Baraki","dimanche: 08:30–17:00"
7954,"Sidi MHamed","dimanche: 09:00–20:00"
7955,"Douéra","dimanche: 07:00–17:00"
7956,"Oran","dimanche: 09:00–18:00"
7957,"Saoula","dimanche: 08:00–18:00"
7958,"Bir El Djir","dimanche: 09:00–12:0013:30–17:30 | lundi: 09:00–12:0013:30–17:30 | mardi: 09:00–12:0013:30–17:30 | mercredi: 09:00–12:0013:30–17:30 | jeudi: 09:00–12:0013:30–17:30 | vendredi: Fermé | samedi: 09:00–12:0013:30–17:30"
7959,"Bir Mourad Raïs","Non renseigné"
796,"Annaba","Non renseigné"
7960,"Oran","dimanche: 09:00–13:00"
7961,"Chéraga","dimanche: Ouvert 24h/24"
7962,"Bordj El Kiffan","dimanche: 09:00–23:00"
7963,"Bordj El Kiffan","dimanche: 09:00–23:00 | lundi: 09:00–23:00 | mardi: 09:00–23:00 | mercredi: 09:00–23:00 | jeudi: 09:00–23:00 | vendredi: 09:00–23:00 | samedi: 09:00–23:00"
7964,"Ouled Fayet","Non renseigné"
7965,"Bir El Djir","dimanche: 08:30–17:00"
7966,"Bir Mourad Raïs","dimanche: 08:00–20:00"
7967,"Sedrata","dimanche: 09:00–17:00"
7968,"Chéraga","dimanche: Fermé"
7969,"Bordj El Kiffan","dimanche: 09:00–18:00"
7970,"Dely Ibrahim","dimanche: 08:30–17:00"
7971,"Bachdjerrah","dimanche: 09:00–23:00"
7972,"Bachdjerah","dimanche: 09:00–16:00"
7973,"Hydra","dimanche: 09:00–17:00"
7974,"Birkhadem","Non renseigné"
7975,"Baraki","dimanche: 08:30–16:00"
7976,"Draria","dimanche: 09:00–17:00"
7977,"Kouba","dimanche: 09:00–17:00"
7978,"Bab Ezzouar","dimanche: 08:30–16:00"
7979,"Aïn Azel","dimanche: 08:00–16:00"
798,"Annaba","dimanche: 08:30–15:30"
7980,"Sidi MHamed","Non renseigné"
7981,"Hussein Dey","dimanche: 00:00–06:0008:00–00:00"
7982,"Hussein Dey","dimanche: 08:00–17:00"
7983,"Baba Hassen","dimanche: 09:00–18:00"
7984,"El Harrach","dimanche: 09:00–16:30"
7985,"Les Eucalyptus","Non renseigné"
7986,"Bachdjerah","dimanche: 08:00–12:00"
7987,"Rouïba","dimanche: 09:00–17:00"
7988,"Dar El Beïda","dimanche: 08:00–17:00"
7989,"ALGIERS","dimanche: 09:00–16:00"
799,"Annaba","Non renseigné"
7990,"Gué de Constantine","Non renseigné"
7991,"Douéra","dimanche: 08:00–16:00"
7992,"Draria","dimanche: 08:30–23:00"
7993,"Oran","Non renseigné"
7994,"Bordj El Kiffan","dimanche: 08:30–15:00"
7995,"Bir El Djir","dimanche: 08:00–19:00"
7996,"Gué de Constantine","dimanche: 09:00–17:00"
7997,"Chéraga","dimanche: 09:00–18:00"
7998,"Bab Ezzouar","dimanche: 09:00–18:00"
7999,"Mohamed Belouizdad","Non renseigné"
8,"Jijel","dimanche: 08:30–16:30 | lundi: 08:30–16:30 | mardi: 08:30–16:30 | mercredi: 08:30–16:30 | jeudi: Fermé | vendredi: Fermé | samedi: 08:30–16:30"
80,"Bir El Djir","dimanche: 09:00–17:00"
8000,"El Biar","dimanche: 14:00–18:00"
8001,"Ben Aknoun","dimanche: 08:00–17:00 | lundi: 08:00–17:00 | mardi: 08:00–17:00 | mercredi: 08:00–17:00 | jeudi: 08:00–17:00 | vendredi: Fermé | samedi: 08:00–17:00"
8002,"Es Senia","dimanche: 09:00–17:00"
8003,"Douera","dimanche: 09:00–18:00"
8004,"El Madania","dimanche: 07:00–23:30"
8005,"Bordj El Kiffan","dimanche: 09:00–17:00"
8006,"Bir El Djir","dimanche: 08:30–16:00"
8007,"Birkhadem","dimanche: 09:00–19:00"
8008,"Bir Mourad Raïs","dimanche: 09:00–23:00"
8009,"en face du lycee LIAD ALGER","dimanche: 08:30–13:00"
8010,"N°04 - Kouba Face au Ministère des Affaires Etrangères A côté de la mosquée Khaled Ibn Alwalid","dimanche: 09:00–18:00"
8011,"Bab El Oued","dimanche: 09:00–18:00"
8012,"Bir El Djir","dimanche: 09:30–16:00 | lundi: 10:00–16:00 | mardi: 09:30–16:00 | mercredi: 09:30–16:00 | jeudi: 09:30–01:30 | vendredi: Fermé | samedi: 09:30–16:00"
8013,"Aïn El Turk","dimanche: 09:00–16:00"
8014,"Mahelma","dimanche: 09:30–16:00"
8015,"Mahelma","dimanche: 09:30–16:30"
8016,"Dely Ibrahim","dimanche: 09:00–23:00"
8017,"Baraki","dimanche: 09:00–22:00"
8018,"Draria","Non renseigné"
8019,"Draria","dimanche: 08:00–19:00"
802,"Annaba","dimanche: 20:15–00:00"
8020,"Dely Ibrahim","Non renseigné"
8021,"Saoula","dimanche: 08:30–18:00"
8022,"Birkhadem","dimanche: 08:30–16:30"
8023,"Bab El Oued","dimanche: 09:00–16:00"
8024,"Dély Ibrahim","dimanche: 09:00–17:00"
8025,"Kouba","dimanche: 08:00–15:00"
8026,"Les Eucalyptus","dimanche: 09:00–17:00"
8027,"Khraicia","dimanche: 08:00–18:00"
8028,"El Hammamet","dimanche: 09:00–17:00"
8029,"Mohamed Belouizdad","Non renseigné"
803,"Guelma","dimanche: 09:00–15:00"
8030,"Bordj El Bahri","dimanche: 09:00–18:00"
8031,"Baba Hassen","dimanche: 09:00–16:00"
8032,"Bab El Oued","dimanche: 09:00–17:00"
8033,"Ouled Fayet","dimanche: 09:00–18:30"
8034,"Bab Ezzouar","dimanche: 08:30–17:00"
8035,"Bab Ezzouar","dimanche: 08:00–16:00"
8036,"Bab Ezzouar","dimanche: 09:00–16:00"
8037,"Cité Sorecal،","dimanche: 08:00–16:00"
8038,"Chéraga","dimanche: 08:00–13:00"
8039,"Kherrata","dimanche: 07:30–16:30"
804,"Guelma","dimanche: 08:00–16:00"
8040,"El Harrach","dimanche: 09:30–16:00"
8041,"Dély Ibrahim","Non renseigné"
8042,"Annaba","Non renseigné"
8043,"Drean","dimanche: Ouvert 24h/24 | lundi: Ouvert 24h/24 | mardi: Ouvert 24h/24 | mercredi: Ouvert 24h/24 | jeudi: Ouvert 24h/24 | vendredi: Ouvert 24h/24 | samedi: Ouvert 24h/24"
8044,"Belouizdad","dimanche: 08:30–17:30"
8045,"Ben Aknoun","dimanche: 08:00–20:00"
8046,"Sidi MHamed","dimanche: 07:30–17:00"
8047,"Bouzareah","Non renseigné"
8048,"Bordj El Bahri","dimanche: 09:00–18:00"
8049,"Boudouaou","dimanche: 08:00–16:00"
805,"Sétif","dimanche: 08:00–16:00"
8050,"Bouzareah","dimanche: 09:00–17:00"
8051,"Gdyel","dimanche: 08:30–16:00"
8052,"Dely Ibrahim","dimanche: 09:00–20:30"
8053,"Urba  bat 39","dimanche: 08:00–16:00"
8054,"Chéraga","dimanche: 08:00–20:00"
8055,"Mohammadia","dimanche: 08:00–16:00"
8056,"Staoueli","dimanche: Fermé"
8057,"Zeralda","dimanche: 08:30–17:00"
8058,"Oran","Non renseigné"
8059,"Dar El Beïda","dimanche: 08:30–18:00"
806,"54 - PROMOTION LAMTAI","dimanche: 08:00–16:00"
8060,"Mostaganem","dimanche: 08:00–00:00"
8061,"Oran","dimanche: 09:00–13:30"
8062,"Mohammadia","Non renseigné"
8063,"","Non renseigné"
8064,"Bourouba","dimanche: 09:00–17:00"
8065,"Kouba","dimanche: 09:00–17:00"
8066,"Bordj El Bahri","dimanche: Fermé"
8067,"Chéraga","dimanche: 09:00–18:00"
8068,"Ouled Fayet","dimanche: 09:00–15:00"
8069,"Bab Ezzouar","dimanche: 09:00–16:00"
807,"Béjaïa","dimanche: 08:30–17:00 | lundi: 08:30–17:00 | mardi: 08:30–17:00 | mercredi: 08:30–17:00 | jeudi: 08:30–17:00 | vendredi: Fermé | samedi: 08:30–14:30"
8070,"Bordj El Bahri","dimanche: 08:00–17:00"
8071,"Bordj El Bahri","dimanche: 08:00–17:00"
8072,"Dély Ibrahim","dimanche: 08:00–17:00"
8073,"Dar El Beïda","dimanche: 09:00–17:00"
8074,"Douéra","Non renseigné"
8075,"Alger Centre","dimanche: Fermé"
8076,"Sidi MHamed","dimanche: 08:00–12:0013:30–17:00"
8077,"El Achour","dimanche: 09:00–16:00"
8078,"Kouba","dimanche: 08:30–00:00"
8079,"Sidi MHamed","dimanche: 09:00–20:00"
808,"Cité des 400 logements batiment J appartement 11","dimanche: 08:30–16:30"
8080,"Hussein Dey","dimanche: 08:30–16:00"
8081,"Dély Ibrahim","dimanche: Ouvert 24h/24"
8082,"Ouled Fayet","dimanche: 08:30–14:00"
8083,"Douera","dimanche: 08:00–16:00"
8084,"Réghaïa","dimanche: Ouvert 24h/24"
8085,"Baraki","dimanche: 08:30–22:00"
8086,"Kouba","dimanche: 09:30–18:00 | lundi: 09:30–18:00 | mardi: 09:30–18:00 | mercredi: 09:30–18:00 | jeudi: 09:30–18:00 | vendredi: Fermé | samedi: 09:30–17:00"
8087,"Gué de Constantine","dimanche: 09:00–16:00"
8088,"Sidi MHamed","dimanche: 09:00–16:00 | lundi: 09:00–16:00 | mardi: 09:00–16:00 | mercredi: 09:00–16:00 | jeudi: 09:00–16:00 | vendredi: Fermé | samedi: Fermé"
8089,"","dimanche: 09:00–16:00"
809,"Jijel","dimanche: 09:00–17:30"
8090,"Bordj Bou Arreridj","dimanche: 09:00–16:0018:00–20:00"
8091,"Chéraga","dimanche: 09:00–17:00"
8092,"Hussein Dey","Non renseigné"
8093,"Bouzareah","dimanche: 09:00–17:00"
8094,"Béni Messous","dimanche: 09:00–16:30"
8095,"Oran","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: 09:00–13:00 | vendredi: Fermé | samedi: 09:00–17:00"
8096,"Gué de Constantine","Non renseigné"
8097,"Aïn Taya","dimanche: 08:00–22:00"
8098,"Kadiria","dimanche: 07:30–18:00"
8099,"Zeraïa","Non renseigné"
81,"Blida","Non renseigné"
810,"Jijel","dimanche: 08:00–12:00 13:30–17:00"
8100,"Les Eucalyptus","dimanche: 07:00–17:00"
8101,"Birkhadem","dimanche: 09:00–17:00"
8102,"Birkhadem","dimanche: 09:00–18:00"
8103,"Ouled Fayet","dimanche: 09:00–16:30"
8104,"Douéra","dimanche: 09:00–00:00"
8105,"Es Senia","dimanche: 09:00–17:00"
8106,"Oran","dimanche: 08:30–17:00"
8107,"Kouba","dimanche: 09:00–00:00"
8108,"Casbah","dimanche: 09:00–18:00"
8109,"Kouba","Non renseigné"
811,"Jijel","dimanche: 08:30–12:0013:30–16:30 | lundi: 08:30–13:30 | mardi: 08:30–12:0013:30–16:30 | mercredi: 08:30–13:30 | jeudi: Fermé | vendredi: Fermé | samedi: 08:30–14:00"
8110,"","dimanche: Ouvert 24h/24"
8111,"Bab Ezzouar","dimanche: 09:00–19:00"
8112,"Oran","dimanche: 09:00–17:00"
8113,"","dimanche: 09:00–18:00"
8114,"Dely Ibrahim","dimanche: 09:00–21:30"
8115,"Bir El Djir","Non renseigné"
8116,"Bir El Djir","dimanche: 09:00–18:00"
8117,"cité 20 aout","dimanche: 08:30–20:00"
8118,"","Non renseigné"
8119,"Hydra","dimanche: 09:00–17:30"
812,"حي الشهداء حليمي موقف الحافلات - حي بن عاشور، حي بن عاشور، جيجل ،،","dimanche: 09:00–14:00"
8120,"Draria","Non renseigné"
8121,"Aïn El Turk","dimanche: Fermé"
8122,"Birkhadem","dimanche: 08:30–17:00"
8123,"Bouzareah","dimanche: 09:00–12:0014:00–17:00"
8124,"Douéra","dimanche: 09:00–16:30"
8125,"Skikda","dimanche: 08:30–16:30 | lundi: 08:30–16:30 | mardi: 08:30–16:30 | mercredi: 08:30–16:30 | jeudi: 08:30–16:30 | vendredi: Fermé | samedi: Fermé"
8126,"Ben Aknoun","Non renseigné"
8127,"Kouba","dimanche: 08:30–21:00 | lundi: 08:30–21:00 | mardi: 08:30–21:00 | mercredi: 08:30–21:00 | jeudi: 08:30–21:00 | vendredi: Fermé | samedi: 08:30–21:00"
8128,"Kouba","dimanche: 08:30–18:00"
8129,"Kouba","dimanche: Fermé"
813,"Jijel","Non renseigné"
8130,"Annaba","dimanche: 08:00–17:00"
8131,"Bir El Djir","dimanche: 08:00–15:00"
8132,"Bab Ezzouar","dimanche: 09:00–22:00"
8133,"El Achour","dimanche: 09:00–17:00"
8134,"Dar El Beïda","Non renseigné"
8135,"Bologhine","dimanche: 13:00–16:00"
8136,"Bologhine","dimanche: 13:00–16:00"
8137,"Berrahal","dimanche: 08:00–16:00"
8138,"Chéraga","dimanche: 08:00–17:00"
8139,"","dimanche: 09:00–17:00"
814,"Béjaïa","dimanche: 08:00–16:00 | lundi: 08:00–16:00 | mardi: 08:00–16:00 | mercredi: 08:00–16:00 | jeudi: 08:00–16:00 | vendredi: Fermé | samedi: Fermé"
8140,"Draria","dimanche: 08:30–17:00 | lundi: 08:30–17:00 | mardi: 08:30–17:00 | mercredi: 08:30–17:00 | jeudi: 08:30–17:00 | vendredi: Fermé | samedi: 08:30–17:00"
8141,"Réghaïa","dimanche: 10:00–16:30"
8142,"Zéralda","dimanche: 09:00–00:00"
8143,"Sidi MHamed","Non renseigné"
8144,"est","dimanche: 08:30–16:30"
8145,"Bachdjerah Tenis","dimanche: 08:30–16:30"
8146,"El Biar","dimanche: 09:00–21:00"
8147,"Bordj El Kiffan","dimanche: 08:30–17:30"
8148,"Les Eucalyptus","Non renseigné"
8149,"Hussein Dey","Non renseigné"
815,"Béjaïa","dimanche: 08:00–18:30"
8150,"Oran","dimanche: 09:00–17:00"
8151,"Chéraga","dimanche: 10:00–16:00"
8152,"Mohammadia","dimanche: 08:00–16:00"
8153,"Douera","dimanche: 08:00–20:00"
8154,"Sidi MHamed","dimanche: 09:00–16:00"
8155,"Alger Centre","dimanche: 09:00–17:00"
8156,"Baba Hassen","Non renseigné"
8157,"Draria","dimanche: 08:30–19:00"
8158,"Douera","dimanche: 08:30–20:00"
8159,"Kouba","dimanche: 10:00–22:00"
816,"Béjaïa","dimanche: 09:00–19:00"
8160,"Oran","dimanche: 09:00–17:00"
8161,"Baba Hassen","dimanche: 09:00–17:00"
8162,"El Bouni","dimanche: 09:00–17:00"
8163,"Bordj El Kiffan","Non renseigné"
8164,"Draria","dimanche: 09:00–16:00"
8165,"El Harrach","dimanche: 09:00–17:00"
8166,"Bordj El Bahri","dimanche: 09:00–12:00"
8167,"Oued Endja","dimanche: 09:00–16:00"
8168,"Draria","dimanche: 09:00–17:00"
8169,"Chéraga","dimanche: 08:30–16:00"
817,"Béjaïa","dimanche: Ouvert 24h/24"
8170,"Bab El Oued","Non renseigné"
8171,"Aïn Benian","dimanche: 08:30–15:00 | lundi: 08:30–15:00 | mardi: 08:30–15:00 | mercredi: 08:30–15:00 | jeudi: Fermé | vendredi: Fermé | samedi: 08:30–15:00"
8172,"Kouba","dimanche: 09:00–17:00"
8173,"Algiers","dimanche: 08:30–16:30"
8174,"Kouba","dimanche: 09:00–17:00"
8175,"Kouba","dimanche: Fermé"
8176,"Bordj El Bahri","dimanche: 08:00–16:00"
8177,"","Non renseigné"
8178,"Baraki","dimanche: 08:00–12:0013:00–17:00"
8179,"rez-de-chaussée","dimanche: 08:30–18:00"
818,"Béjaïa","Non renseigné"
8180,"Birkhadem","dimanche: 09:00–18:00"
8181,"Baraki","dimanche: 09:00–16:00"
8182,"Birkhadem","dimanche: 07:00–21:00"
8183,"Kouba","Non renseigné"
8184,"Bab Ezzouar","dimanche: 09:00–16:30 | lundi: 09:00–16:30 | mardi: 09:00–16:30 | mercredi: 09:00–16:30 | jeudi: 09:00–14:00 | vendredi: Fermé | samedi: 09:00–16:30"
8185,"Bab Ezzouar","dimanche: 09:00–15:00"
8186,"Les Eucalyptus","dimanche: 08:00–16:00"
8187,"Les Eucalyptus","Non renseigné"
8188,"Oued Koriche","dimanche: 09:00–20:00"
8189,"Oued Koriche","dimanche: 09:00–20:00"
819,"Béjaïa","dimanche: 08:00–19:00"
8190,"Ouled Fayet","dimanche: 08:00–18:00"
8191,"Saoula","Non renseigné"
8192,"Mahelma","dimanche: 09:30–15:30"
8193,"Bab Ezzouar","dimanche: 09:00–12:0013:30–18:00"
8194,"El Achour","dimanche: 09:00–17:00"
8195,"Kouba","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–11:00 | mercredi: 09:00–17:00 | jeudi: 09:00–17:00 | vendredi: Fermé | samedi: 09:00–11:00"
8196,"Kaous","dimanche: 09:30–14:30"
8197,"Médéa","Non renseigné"
8198,"Douéra","dimanche: Ouvert 24h/24"
8199,"Douéra","dimanche: 08:30–16:30"
82,"Blida","dimanche: 09:00–17:00"
820,"Rue Mahfoudi Fatah Béjaïa DZ،","dimanche: 08:30–12:30"
8200,"","dimanche: 07:30–17:00"
8201,"","dimanche: 07:30–17:00"
8202,"","dimanche: 08:30–16:00"
8203,"","dimanche: 08:00–13:00"
8204,"","dimanche: 09:00–17:00 | lundi: 09:00–17:00 | mardi: 09:00–17:00 | mercredi: 09:00–17:00 | jeudi: Fermé | vendredi: Fermé | samedi: 09:00–17:00"
8205,"","Non renseigné"
8206,"","dimanche: 09:00–22:00 | lundi: 09:00–22:00 | mardi: 09:00–22:00 | mercredi: 09:00–22:00 | jeudi: 09:00–22:00 | vendredi: 14:00–22:00 | samedi: 09:00–22:00"
8207,"","dimanche: 09:00–16:00"
8208,"","dimanche: 00:00–17:3020:30–00:00"
8209,"","dimanche: 08:30–16:00 | lundi: 08:30–16:00 | mardi: 08:30–16:00 | mercredi: 08:30–16:00 | jeudi: Fermé | vendredi: Fermé | samedi: 08:30–16:00"
821,"Béjaïa","dimanche: 08:00–22:00"
8210,"","dimanche: 09:00–17:00"
8211,"","dimanche: 09:00–15:00"
8212,"","dimanche: 08:00–12:0013:30–17:00"
8213,"","Non renseigné"
8214,"","dimanche: 09:00–16:00"
8215,"","dimanche: 08:30–16:00"
8216,"","dimanche: 08:00–13:30"
8217,"","dimanche: 08:00–13:30"
8218,"","Non renseigné"
8219,"","Non renseigné"
822,"Béjaïa","dimanche: 08:30–17:00"
8220,"","Non renseigné"
8221,"","dimanche: 09:00–16:00 | lundi: 09:00–16:00 | mardi: 09:00–16:00 | mercredi: 09:00–16:00 | jeudi: 09:00–16:00 | vendredi: Fermé | samedi: 09:00–16:00"
8222,"","Non renseigné"
8223,"","dimanche: 08:00–12:0013:00–16:00"
8224,"","dimanche: 08:30–00:00"
8225,"","dimanche: 08:30–18:00"
8226,"","Non renseigné"
8227,"","Non renseigné"
8228,"","dimanche: Ouvert 24h/24"
8229,"","dimanche: Ouvert 24h/24"
823,"Béjaïa","Non renseigné"
8230,"","dimanche: Ouvert 24h/24"
8231,"","dimanche: 09:00–16:00"
8232,"","dimanche: 08:30–16:30"
8233,"","dimanche: 09:00–20:00"
8234,"","dimanche: 07:00–17:30"
8235,"","dimanche: 08:30–18:00"
8236,"","dimanche: 09:00–18:00"
8237,"","dimanche: 09:30–23:00"
8238,"","dimanche: 09:00–17:00"
8239,"","dimanche: 09:00–16:30"
824,"Béjaïa","Non renseigné"
8240,"","dimanche: 08:30–19:00"
8241,"","dimanche: 09:00–20:00"
8242,"","dimanche: 09:00–20:00"
8243,"","dimanche: 08:30–18:00"
8244,"","dimanche: 08:30–16:30"
8245,"","dimanche: 08:00–23:00"
8246,"","dimanche: 09:00–17:00"
8247,"","dimanche: 09:00–15:00"
8248,"","dimanche: 08:30–22:00 | lundi: 08:30–22:00 | mardi: 08:30–22:00 | mercredi: 08:30–22:00 | jeudi: 08:30–22:00 | vendredi: 09:30–11:3014:30–20:00 | samedi: 08:30–22:00"
8249,"","Non renseigné"
825,"Béjaïa","dimanche: Ouvert 24h/24"
8250,"","Non renseigné"
8251,"","dimanche: Fermé"
8252,"","dimanche: 08:00–16:00"
8253,"","dimanche: 09:00–20:00 | lundi: 09:00–20:00 | mardi: 09:00–20:00 | mercredi: 09:00–20:00 | jeudi: 09:00–20:00 | vendredi: Fermé | samedi: 09:00–20:00"
8254,"","dimanche: 09:00–16:00"
8255,"","dimanche: 09:00–18:00"
8256,"","dimanche: 09:00–17:00"
8257,"","dimanche: 09:00–13:00"
8258,"","dimanche: 08:00–12:0014:00–17:00"
8259,"","dimanche: 08:00–16:00"
826,"Batna","Non renseigné"
8260,"","dimanche: 09:00–17:30"
8261,"","dimanche: 08:00–00:00"
8262,"","dimanche: 09:30–17:00"
8263,"","dimanche: 08:00–17:00"
8264,"","dimanche: 08:00–17:13"
8265,"","dimanche: 09:00–18:00"
8266,"","dimanche: 08:00–18:00"
8267,"","dimanche: 01:00–18:30"
